ExperimentName	Subject	Session	Block	AffichageMot2.ACC	ContextSent	CorrResp	ExpectedV	FillerType	HasPronoun	IsAnimate	Item	ItemType	LeftWord	Length	List	N1	N1Type	NumPositions	RightWord	Running	Sentence	Slide1.ACC	Slide1.CRESP	Slide1.RESP	Slide1.RT	SubList	Tense	VerbPosition	Word
XP2List2	116	2	5	0	Do you have a reason for switching to the new typesetting program?	1	Vsg	Simple	0	0	61	filler	was	filler	0	filler	filler	4	were	Part1	This $ word processor $ known to $ crash often.	1	1	1	811	a	past	2	 crash often.
XP2List2	116	2	6	0	What is causing all this uproar at the sweet sixteen party?	1	Vsg	MA	0	0	65	filler	is	filler	0	filler	filler	5	are	Part1	The $ birthday girl $ Andrea $ receiving an $ expensive gift.	1	1	1	826	a	present	3	 expensive gift.
XP2List2	116	2	7	0	Do we know why we couldn't go back to library?	1	Vsg	RC	0	0	45	filler	was	filler	0	filler	filler	4	were	Part1	One DVD $ that $ Kayleigh borrowed $ past due.	1	1	1	1351	a	past	3	 past due.
XP2List2	116	2	8	0	How will your wife spend the evening while you're away?	1	Vsg	MA	0	0	69	filler	is	filler	0	filler	filler	4	are	Part1	Martina $ going $ to a $ jazz concert.	1	1	1	1109	a	present	1	 jazz concert.
XP2List2	116	2	9	0	Was it the dry leaves that Roberto was raking?	3	Vpl	RC	0	0	37	filler	was	filler	0	filler	filler	6	were	Part1	The grass $ clippings $ what $ Roberto $ was raking $ yesterday.	1	3	3	674	a	past	2	 yesterday.
XP2List2	116	2	10	0	Why couldn't Bill and Randy receive text messages?	3	Vpl	Simple	0	0	88	filler	was	filler	0	filler	filler	7	were	Part1	After being $ dropped, $ their $ cell phones $ never $ the same $ again.	1	3	3	728	a	past	4	 again.
XP2List2	116	2	11	0	Does Nathan have anything to catch the dripping water from the leaky roof in?	1	Vpl	test	0	0	31	test	is	long	2	both	quant	3	are	Part1	Both pans $ on $ the range.	0	1	3	643	a	present	1	 the range.
XP2List2	116	2	12	0	What caused the delay at the construction site?	3	Vpl	Simple	0	0	53	filler	was	filler	0	filler	filler	4	were	Part1	Two surveyors $ carefully $ packing up $ their equipment.	1	3	3	572	a	past	1	 their equipment.
XP2List2	116	2	13	0	Do you have anything to help with my fever?	1	Vsg	test	1	0	3	test	is	long	2	bottle	containers	5	are	Part1	A bottle $ of $ pills $ by $ the tissues.	1	1	1	653	a	present	3	 the tissues.
XP2List2	116	2	14	0	What made Yi so upset?	1	Vsg	RC	0	0	52	filler	is	filler	0	filler	filler	7	are	Part1	The upholstery $ that $ she $ just cleaned $ now covered $ in $ her milkshake.	1	1	1	842	a	present	4	 her milkshake.
XP2List2	116	2	15	0	How has Susanne spent the last few months?	1	Vsg	MA	0	0	81	filler	was	filler	0	filler	filler	4	were	Part1	The documentarian $ shooting $ a long, $ boring film.	0	1	3	1959	a	past	1	 boring film.
XP2List2	116	2	16	0	Was the winter accessory you borrowed comfortable?	1	Vsg	RC	0	0	49	filler	was	filler	0	filler	filler	5	were	Part1	The scarf $ that $ Laura knitted $ warm $ but itchy.	1	1	1	762	a	past	3	 but itchy.
XP2List2	116	2	17	0	Where are the vicious rodents now?	3	Vpl	RC	0	0	36	filler	is	filler	0	filler	filler	6	are	Part1	Two $ squirrels $ that attacked $ a chipmunk $ in $ the oak.	1	3	3	806	a	present	4	 the oak.
XP2List2	116	2	18	0	What startled the backpackers out of their slumber?	3	Vpl	Simple	0	0	57	filler	was	filler	0	filler	filler	5	were	Part1	Numerous $ coyotes $ heard howling $ in $ the canyon.	1	3	3	811	a	past	2	 the canyon.
XP2List2	116	2	19	0	Why did one student get points taken off his essay?	1	Vsg	RC	0	0	44	filler	is	filler	0	filler	filler	6	are	Part1	The author $ that Russell $ cited $ thought $ to be $ a fraud.	1	1	1	640	a	present	3	 a fraud.
XP2List2	116	2	20	0	Does Barbara have anything, any folders, to file these documents in?	3	Vpl	test	0	0	21	test	is	short	2	bunch	measure	3	are	Part1	A bunch $ on $ the shelf.	1	3	3	1588	a	present	1	 the shelf.
XP2List2	116	2	21	0	Have you read anything interesting on the NASA website lately?	1	Vsg	Simple	0	0	64	filler	is	filler	0	filler	filler	5	are	Part1	Another $ asteroid $ expected to $ miss Earth $ this week.	1	1	1	673	a	present	2	 this week.
XP2List2	116	2	22	0	Does Lila have anything to remind her of her travels, like postcards?	3	Vpl	test	0	0	17	test	is	short	2	lot	measure	3	are	Part1	A lot $ in the $ desk drawer.	1	3	3	882	a	present	1	 desk drawer.
XP2List2	116	2	23	0	Does John have anything left to munch on during the second half?	1	Vpl	test	0	0	27	test	is	long	2	more	quant	4	are	Part1	More chips $ on $ the dining $ room table.	0	1	3	749	a	present	1	 room table.
XP2List2	116	2	24	0	How did you find out the couple were expecting a baby?	3	Vpl	MA	0	0	80	filler	was	filler	0	filler	filler	5	were	Part1	Sven and $ Paula $ picking out $ a jogging $ stroller.	1	3	3	696	a	past	2	 stroller.
XP2List2	116	2	25	0	Who is planning a celebration for whom?	1	Vsg	MA	0	0	73	filler	is	filler	0	filler	filler	8	are	Part1	The $ house guest $ Roberta $ planning $ a birthday $ party $ for $ her host.	1	1	1	805	a	present	3	 her host.
XP2List2	116	2	26	0	What are the former members of the jazz group up to now?	3	Vpl	MA	0	0	68	filler	is	filler	0	filler	filler	5	are	Part1	The pianists $ Alexander $ and Ginnie $ learning $ classical sonatas.	1	3	3	651	a	present	3	 classical sonatas.
XP2List2	116	2	27	0	How do you ensure the children are safe?	3	Vpl	Simple	0	0	92	filler	is	filler	0	filler	filler	5	are	Part1	Electrical sockets $ always $ covered $ in the $ playroom.	1	3	3	475	a	present	1	 playroom.
XP2List2	116	2	28	0	What was the state of preparations when you left?	3	Vpl	MA	0	0	84	filler	was	filler	0	filler	filler	6	were	Part1	The masons $ Steve $ and Melinda $ stacking bricks $ at the $ construction site.	1	3	3	614	a	past	3	 construction site.
XP2List2	116	2	29	0	What made everyone on Sesame Street so sad?	1	Vsg	Simple	0	0	89	filler	was	filler	0	filler	filler	7	were	Part1	Neither $ Bert nor $ Ernie $ able $ to find $ the rubber $ ducky.	0	1	3	910	a	past	3	 ducky.
XP2List2	116	2	30	0	Do we have anyone to give a written testimony on the car accident?	1	Vsg	test	1	1	15	test	is	long	2	crowd	collections	5	are	Part1	A crowd $ of $ onlookers $ across $ the street.	0	1	3	646	a	present	3	 the street.
XP2List2	116	2	31	0	Why can't we finish the installation today?	1	Vsg	Simple	0	0	93	filler	is	filler	0	filler	filler	3	are	Part1	This cable $ two meters $ too short.	0	1	3	523	a	present	1	 too short.
XP2List2	116	2	32	0	Do you have anything to juggle around here, like balls?	3	Vsg	test	1	0	1	test	is	short	2	tube	containers	3	are	Part1	A tube $ by the $ tennis racket.	0	3	1	744	a	present	1	 tennis racket.
XP2List2	116	2	33	0	How has working in the warehouse changed Lucius?	3	Vpl	Simple	0	0	96	filler	is	filler	0	filler	filler	6	are	Part1	Dark $ storage boxes $ all $ he $ dreams about $ anymore.	1	3	3	720	a	present	2	 anymore.
XP2List2	116	2	34	0	Do they have anything to serve the coffee in?	1	Vpl	test	1	0	23	test	is	long	2	variety	measure	5	are	Part1	A variety $ of $ mugs $ in $ the dishwasher.	0	1	3	606	a	present	3	 the dishwasher.
XP2List2	116	2	35	0	Do you have any candy to tide me over until dinner?	1	Vsg	test	1	0	7	test	is	long	2	dish	containers	5	are	Part1	A dish $ of $ gumdrops $ on the $ end table.	1	1	1	1131	a	present	3	 end table.
XP2List2	116	2	36	0	How did Michaela and Frank not see the racoon in their backyard?	3	Vpl	MA	0	0	72	filler	is	filler	0	filler	filler	6	are	Part1	They $ watching $ a small $ squirrel $ in $ a tree.	0	3	1	965	a	present	1	 a tree.
XP2List2	116	2	37	0	Who was your favorite customer today at the toystore?	1	Vsg	MA	0	0	77	filler	was	filler	0	filler	filler	7	were	Part1	The new $ grandpa Olaf $ looking for $ a cute $ teddy bear $ for his $ granddaughter.	1	1	1	706	a	past	2	 granddaughter.
XP2List2	116	2	38	0	Does Lisa have any information, maybe some pamphlets, to give renters about the apartment complex?	3	Vpl	test	0	0	29	test	is	short	2	several	quant	3	are	Part1	Several $ in the $ front office.	1	3	3	784	a	present	1	 front office.
XP2List2	116	2	39	0	Why do you think the meat shop was so clean all the time?	1	Vsg	Simple	0	0	85	filler	was	filler	0	filler	filler	5	were	Part1	The butcher $ fanatical about $ keeping flies $ off $ the meat.	1	1	1	681	a	past	1	 the meat.
XP2List2	116	2	40	0	Do they have any food for the guests to eat?	1	Vsg	test	1	0	11	test	is	long	2	stack	collections	5	are	Part1	A stack $ of $ sandwiches $ on the $ serving platter.	1	1	1	2181	a	present	3	 serving platter.
XP2List2	116	2	41	0	What were the academics doing in the cafe?	3	Vpl	MA	0	0	76	filler	was	filler	0	filler	filler	6	were	Part1	The professors $ Henry $ and Hilary $ reading $ a philosophical $ tome.	1	3	3	635	a	past	3	 tome.
XP2List2	116	2	42	0	Has the lost heirloom been found yet?	1	Vsg	RC	0	0	48	filler	is	filler	0	filler	filler	5	are	Part1	The watch $ that $ Liz inherited $ still $ missing today.	1	1	1	558	a	present	3	 missing today.
XP2List2	116	2	43	0	Does Rachel have anything to write a message on?	1	Vpl	test	0	0	19	test	is	long	2	couple	measure	5	are	Part1	A couple $ of $ notepads $ by $ the telephone.	0	1	3	605	a	present	3	 the telephone.
XP2List2	116	2	44	0	Does Uncle Roger have any valuables, like coins, in his home to insure?	3	Vsg	test	0	0	13	test	is	short	2	collection	collections	3	are	Part1	A collection $ on the $ closet shelf.	0	3	1	1126	a	present	1	 closet shelf.
XP2List2	116	2	45	0	Do you have anything to mend the tear in my shirt, like needles, for example?	3	Vsg	test	1	0	5	test	is	short	2	matchbox	containers	3	are	Part1	A matchbox $ by the $ sewing machine.	0	3	1	696	a	present	1	 sewing machine.
XP2List2	116	2	46	0	Who had been assigned to catch the murders?	3	Vpl	RC	0	0	33	filler	was	filler	0	filler	filler	6	were	Part1	The detectives $ who $ had done $ many investigations $ on $ the case.	1	3	3	710	a	past	4	 the case.
XP2List2	116	2	47	0	Why has the laptop been running since yesterday?	3	Vpl	RC	0	0	40	filler	is	filler	0	filler	filler	5	are	Part1	The computer $ simulations $ that ran $ all night $ complex.	1	3	3	632	a	present	4	 complex.
XP2List2	116	2	48	0	What will we put in the salad?	1	Vsg	Simple	0	0	60	filler	is	filler	0	filler	filler	4	are	Part1	Half $ of $ the lettuce $ already wilted.	1	1	1	735	a	present	3	 already wilted.
XP2List2	116	2	49	0	Do we have any desserts to look forward to at the potluck, like some pies, perhaps?	3	Vpl	test	1	0	25	test	is	short	2	all	quant	3	are	Part1	All $ in $ the refrigerator.	1	3	3	814	a	present	1	 the refrigerator.
XP2List2	116	2	50	0	Does she have any extra hockey equipment or pucks to bring to practice?	3	Vsg	test	1	0	9	test	is	short	2	pile	collections	3	are	Part1	A pile $ beside the $ hockey mask.	0	3	1	592	a	present	1	 hockey mask.
XP2List2	116	2	51	0	Why is the meeting with management taking so long?	3	Vpl	Simple	0	0	56	filler	is	filler	0	filler	filler	4	are	Part1	The union $ organizers $ fighting for $ better wages.	1	3	3	555	a	present	2	 better wages.
XP2List2	116	2	52	0	Did you notice any patterns in the exam results?	3	Vpl	RC	0	0	41	filler	was	filler	0	filler	filler	5	were	Part1	Many students $ who $ turned in $ the test $ inattentive.	1	3	3	626	a	past	4	 inattentive.
XP2List2	116	2	53	0	Why is Tanya typing so furiously at her computer?	1	Vsg	MA	0	0	71	filler	is	filler	0	filler	filler	4	are	Part2	She $ creating $ a new $ computer game.	1	1	1	765	b	present	1	 computer game.
XP2List2	116	2	54	0	Did your relative bequeath you anything after her passing?	1	Vsg	Simple	0	0	62	filler	is	filler	0	filler	filler	8	are	Part2	A tattered $ tablecloth $ all $ that $ Aunt Alice $ left us $ in $ her will.	1	1	1	736	b	present	2	 her will.
XP2List2	116	2	55	0	Do you know what that fancy couple you know is doing tonight?	3	Vpl	MA	0	0	70	filler	is	filler	0	filler	filler	7	are	Part2	The epicures $ Gary and $ Victoria $ sharing $ a fine $ wine $ with friends.	1	3	3	561	b	present	3	 with friends.
XP2List2	116	2	56	0	Where is the other cookie that was dropped?	1	Vsg	RC	0	0	46	filler	is	filler	0	filler	filler	6	are	Part2	The cookie $ that $ Oliver dropped $ under $ the $ coffee table.	1	1	1	573	b	present	3	 coffee table.
XP2List2	116	2	57	0	Do you have any livestock to show the second graders on their visit to the farm?	1	Vsg	test	1	1	12	test	was	long	2	group	collections	5	were	Part2	A group $ of $ llamas $ across $ the pasture.	0	1	3	1800	b	past	3	 the pasture.
XP2List2	116	2	58	0	Does Maria have any plants or flowers around the house to water?	3	Vsg	test	0	0	2	test	was	short	2	pot	containers	3	were	Part2	A pot $ on the $ back porch.	0	3	1	594	b	past	1	 back porch.
XP2List2	116	2	59	0	What were the agile beasts seeking?	3	Vpl	RC	0	0	39	filler	was	filler	0	filler	filler	7	were	Part2	The $ mountain goats $ that $ scaled $ the cliff $ searching $ for food.	1	3	3	716	b	past	5	 for food.
XP2List2	116	2	60	0	Does Grandpa have any childhood mementos to show us?	1	Vsg	test	0	0	4	test	was	long	2	shoebox	containers	5	were	Part2	A shoebox $ of $ pictures $ in $ the attic.	1	1	1	588	b	past	3	 the attic.
XP2List2	116	2	61	0	Do we have any recipes for coffee cake?	1	Vpl	test	1	0	20	test	was	long	2	handful	measure	5	were	Part2	A handful $ of $ cookbooks $ in the $ kitchen cabinet.	0	1	3	851	b	past	3	 kitchen cabinet.
XP2List2	116	2	62	0	Do they have any old timepieces, clocks for example, in this store to sell at auction?	3	Vpl	test	1	0	26	test	was	short	2	many	quant	3	were	Part2	Many $ in the $ antiques department.	1	3	3	963	b	past	1	 antiques department.
XP2List2	116	2	63	0	Who is playing the next three songs?	1	Vsg	Simple	0	0	91	filler	is	filler	0	filler	filler	5	are	Part2	Either Fumiko $ or Ed $ scheduled $ to perform $ next.	1	1	1	723	b	present	2	 next.
XP2List2	116	2	64	0	Why was Parker making the OK sign?	1	Vsg	RC	0	0	51	filler	was	filler	0	filler	filler	8	were	Part2	Some $ rubber cement $ that $ he $ using $ was stuck $ on $ his fingers.	1	1	1	778	b	past	4	 his fingers.
XP2List2	116	2	65	0	What is the fertilizer doing there in the garden?	1	Vsg	MA	0	0	75	filler	was	filler	0	filler	filler	6	were	Part2	The gardener $ Ted $ planting $ a rosebush $ by $ the begonias.	1	1	1	720	b	past	2	 the begonias.
XP2List2	116	2	66	0	What were the girls doing when the news arrived?	3	Vpl	MA	0	0	78	filler	was	filler	0	filler	filler	5	were	Part2	Nicole and $ Montana $ playing with $ a new $ dollhouse.	1	3	3	644	b	past	2	 dollhouse.
XP2List2	116	2	67	0	What were the kids doing before the rain started?	3	Vpl	MA	0	0	82	filler	was	filler	0	filler	filler	5	were	Part2	The $ fifth graders $ Julian and $ Richard $ playing tag.	1	3	3	459	b	past	4	 playing tag.
XP2List2	116	2	68	0	Do the Carlisles have any dinnerware or dishes to bring to the picnic?	3	Vsg	test	0	0	6	test	was	short	2	tub	containers	3	were	Part2	A tub $ by $ the dishwasher.	0	3	1	560	b	past	1	 the dishwasher.
XP2List2	116	2	69	0	What caught the biologists' attention?	1	Vsg	Simple	0	0	59	filler	was	filler	0	filler	filler	5	were	Part2	Some green $ lichen $ growing $ on $ the stump.	0	1	3	543	b	past	2	 the stump.
XP2List2	116	2	70	0	What made the Stevens cry at the airport?	1	Vsg	Simple	0	0	63	filler	was	filler	0	filler	filler	4	were	Part2	Their daughter $ entering $ the $ Peace Corps.	1	1	1	1025	b	past	1	 Peace Corps.
XP2List2	116	2	71	0	Hasn't anyone cleaned around here today?	3	Vpl	RC	0	0	38	filler	is	filler	0	filler	filler	5	are	Part2	These $ picture frames $ that $ Yanina bought $ quite dusty.	0	3	1	923	b	present	4	 quite dusty.
XP2List2	116	2	72	0	Do we have anything, like blankets to give to charity this December?	3	Vsg	test	1	0	10	test	was	short	2	heap	collections	3	were	Part2	A heap $ in $ the closet.	0	3	1	950	b	past	1	 the closet.
XP2List2	116	2	73	0	What surprised you at the parent-teacher conferences?	1	Vsg	Simple	0	0	87	filler	was	filler	0	filler	filler	7	were	Part2	Not $ a single $ parent $ upset $ by $ the new $ school dresscode.	1	1	1	800	b	past	3	 school dresscode.
XP2List2	116	2	74	0	Do we have any artwork to sell at the flea market?	1	Vpl	test	1	0	28	test	was	long	2	some	quant	2	were	Part2	Some paintings $ in storage.	0	1	3	690	b	past	1	 in storage.
XP2List2	116	2	75	0	Why has the supervisor received so many complaints lately?	3	Vpl	Simple	0	0	86	filler	was	filler	0	filler	filler	7	were	Part2	Several workers $ of $ the belief $ that $ their pay $ was $ too low.	0	3	1	468	b	past	1	 too low.
XP2List2	116	2	76	0	Are the yipping dogs already fully grown? 	3	Vpl	RC	0	0	34	filler	is	filler	0	filler	filler	5	are	Part2	Those $ schnauzers $ that chased $ Nicholas $ still puppies.	1	3	3	553	b	present	4	 still puppies.
XP2List2	116	2	77	0	Do you have anything to match this shirt and jacket?	1	Vpl	test	1	0	24	test	was	long	2	ton	measure	5	were	Part2	A ton $ of $ ties $ on the $ far table.	0	1	3	734	b	past	3	 far table.
XP2List2	116	2	78	0	Do you forsee any problems for today's pottery class?	1	Vsg	RC	0	0	50	filler	is	filler	0	filler	filler	7	are	Part2	A pot $ that $ Rachel $ about to $ glaze $ is $ already cracked.	1	1	1	682	b	present	3	 already cracked.
XP2List2	116	2	79	0	Do they have anything, like magazines, to read while we wait?	3	Vpl	test	1	0	22	test	was	short	2	smattering	measure	3	were	Part2	A smattering $ in $ the basement.	1	3	3	1212	b	past	1	 the basement.
XP2List2	116	2	80	0	Does Trevor have have any sports equipment around here?	1	Vpl	test	0	0	32	test	was	long	2	five	quant	3	were	Part2	Five baseballs $ in $ the bag.	0	1	3	958	b	past	1	 the bag.
XP2List2	116	2	81	0	Do we know what was going on backstage?	1	Vsg	MA	0	0	83	filler	was	filler	0	filler	filler	5	were	Part2	The presenter $ Mariko $ busily $ readying her $ slides.	1	1	1	581	b	past	2	 slides.
XP2List2	116	2	82	0	Where was the guard dog last seen?	1	Vsg	RC	0	0	43	filler	was	filler	0	filler	filler	8	were	Part2	A Doberman $ that $ Marge saw $ in the $ park $ later $ sitting outside $ a bank.	1	1	1	617	b	past	5	 a bank.
XP2List2	116	2	83	0	Why is the rest of the team jealous?	1	Vsg	MA	0	0	67	filler	is	filler	0	filler	filler	4	are	Part2	Caroline $ training $ with a $ new coach.	1	1	1	530	b	present	1	 new coach.
XP2List2	116	2	84	0	Do you know what type of firewood we'll have?	1	Vsg	RC	0	0	47	filler	was	filler	0	filler	filler	5	were	Part2	One $ tree $ that $ Katie felled $ a pine.	1	1	1	612	b	past	4	 a pine.
XP2List2	116	2	85	0	How hard will it be to get my car running again?	1	Vsg	Simple	0	0	95	filler	is	filler	0	filler	filler	5	are	Part2	Any trained $ professional $ able $ to repair $ that damage.	1	1	1	590	b	present	2	 that damage.
XP2List2	116	2	86	0	Do we have anywhere more private to talk, with not so many people?	3	Vpl	test	1	1	30	test	was	short	2	fewer	quant	3	were	Part2	Fewer $ in $ the courtyard.	0	3	1	405	b	past	1	 the courtyard.
XP2List2	116	2	87	0	Where was the interior designer when you talked to her on the phone?	1	Vsg	MA	0	0	79	filler	was	filler	0	filler	filler	4	were	Part2	Manuela $ furnishing $ a fancy $ apartment.	1	1	1	704	b	past	1	 apartment.
